date,org_file_name,weight_prediction_pixel_mean,weight_prediction_weight,bright
20211130154231,FA0002_GW01_H02_0013_20211130154231_farm_image_real_7ab907f54fc3.jpg,8200.0,1844.6,no
20211130113431,FA0002_GW01_H02_0010_20211130113431_farm_image_real_0dee714948b5.jpg,9600.0,2161.5,yes
20211130090701,FA0002_GW01_H01_0001_20211130090701_farm_image_real_0164ea374730.jpg,8987.5,2022.8,yes
20211130124239,FA0002_GW01_H02_0015_20211130124239_farm_image_real_4decccba40f9.jpg,9306.25,2095.0,no
20211130092654,FA0002_GW01_H01_0007_20211130092654_farm_image_real_a1d371ed4677.jpg,12131.25,2734.4,yes
20211130133638,FA0002_GW01_H02_0013_20211130133638_farm_image_real_5fa2c0bc471b.jpg,8875.0,1997.4,no
20211130132805,FA0002_GW01_H01_0001_20211130132805_farm_image_real_657a1f434c93.jpg,9000.0,2025.6,no
20211130153236,FA0002_GW01_H01_0002_20211130153236_farm_image_real_0074d4664934.jpg,9662.5,2175.6,no
20211130150031,FA0002_GW01_H02_0012_20211130150031_farm_image_real_344b032c4e9e.jpg,10818.75,2437.3,no
20211130124717,FA0002_GW01_H01_0001_20211130124717_farm_image_real_dba6f95549ed.jpg,11431.25,2576.0,no
20211130114501,FA0002_GW01_H02_0013_20211130114501_farm_image_real_984d412f4af9.jpg,9556.25,2151.6,no
20211130132634,FA0002_GW01_H01_0002_20211130132634_farm_image_real_630e550c40d7.jpg,12875.0,2902.8,no
20211130153232,FA0002_GW01_H02_0010_20211130153232_farm_image_real_85ead4b5499e.jpg,9300.0,2093.6,yes
20211130132633,FA0002_GW01_H02_0013_20211130132633_farm_image_real_0717e9f7492d.jpg,9256.25,2083.7,no
20211130151032,FA0002_GW01_H02_0014_20211130151032_farm_image_real_329061cc43f4.jpg,10068.75,2267.6,no
20211130083647,FA0002_GW01_H02_0010_20211130083647_farm_image_real_9647601746eb.jpg,8962.5,2017.2,yes
20211130121433,FA0002_GW01_H01_0007_20211130121433_farm_image_real_1c61c81c4ee6.jpg,12275.0,2767.0,no
20211130095640,FA0002_GW01_H02_0014_20211130095640_farm_image_real_2bae7eb74d55.jpg,11725.0,2642.5,yes
