,sensorTime,No,co2_mean,humidity_mean,nh3_mean,temp_mean,dateTime
0,2021-10-14 00:00:00,H01,1294.8333333333333,99.89994666666666,2.0695505,21.86379166666667,10-14 00:00
1,2021-10-14 01:00:00,H01,1337.5,99.89995,2.0050225000000004,21.494722000000003,10-14 01:00
2,2021-10-14 02:00:00,H01,1348.4166666666667,99.89994833333333,2.1030555,21.43523666666667,10-14 02:00
3,2021-10-14 03:00:00,H01,1374.0,99.89995,1.99224125,21.49892,10-14 03:00
4,2021-10-14 04:00:00,H01,1352.1666666666667,99.899948,2.1249674166666668,21.384536000000004,10-14 04:00
5,2021-10-14 05:00:00,H01,1371.0,99.89995,1.9676100909090908,21.322008333333333,10-14 05:00
6,2021-10-14 06:00:00,H01,1149.5,99.8999490909091,1.897153416666667,20.23183272727273,10-14 06:00
7,2021-10-14 07:00:00,H01,745.2727272727273,99.89994833333333,1.254370818181818,19.007185833333335,10-14 07:00
8,2021-10-14 08:00:00,H01,695.5,99.899947,1.146101,20.155433,10-14 08:00
9,2021-10-14 09:00:00,H01,515.0833333333334,99.89994727272727,1.0594421666666665,22.063299090909087,10-14 09:00
10,2021-10-14 10:00:00,H01,301.3333333333333,99.8999481818182,0.9334725,22.52200909090909,10-14 10:00
11,2021-10-14 11:00:00,H01,299.8333333333333,97.34881,0.7661799166666666,23.453615454545456,10-14 11:00
12,2021-10-14 12:00:00,H01,290.6666666666667,92.83855818181817,0.7633688333333333,25.41955545454546,10-14 12:00
13,2021-10-14 13:00:00,H01,329.6666666666667,92.32208363636363,0.7794134166666667,24.416014545454548,10-14 13:00
14,2021-10-14 14:00:00,H01,321.5,90.38123416666667,0.7889045000000001,24.6910425,10-14 14:00
15,2021-10-14 15:00:00,H01,286.72727272727275,89.034035,0.9068607272727274,24.701282499999994,10-14 15:00
16,2021-10-14 16:00:00,H01,254.63636363636363,91.510667,0.7773649090909092,23.615961000000006,10-14 16:00
17,2021-10-14 17:00:00,H01,272.5,96.19759666666666,0.7694235833333334,22.52022,10-14 17:00
18,2021-10-14 18:00:00,H01,360.5,99.83765299999999,0.8544269999999999,21.38836,10-14 18:00
19,2021-10-14 19:00:00,H01,723.75,99.89994818181817,1.5882919166666667,21.499320909090905,10-14 19:00
20,2021-10-14 20:00:00,H01,1121.3333333333333,99.89994833333333,2.4592305,22.4959375,10-14 20:00
21,2021-10-14 21:00:00,H01,1167.3333333333333,99.8999488888889,2.3991391666666666,22.413059999999998,10-14 21:00
22,2021-10-14 22:00:00,H01,1274.9166666666667,99.89995,2.17548625,22.18077166666667,10-14 22:00
23,2021-10-14 23:00:00,H01,1246.6666666666667,99.89994833333333,2.03174775,22.28025666666667,10-14 23:00
24,2021-10-15 00:00:00,H01,1230.0833333333333,99.899948,1.9120312499999998,22.354492,10-15 00:00
25,2021-10-15 01:00:00,H01,1262.75,99.899948,1.9744355,22.34628,10-15 01:00
26,2021-10-15 02:00:00,H01,1233.5,99.899945,1.8559216999999997,22.385923333333338,10-15 02:00
27,2021-10-15 03:00:00,H01,1209.3333333333333,99.89994833333333,1.8284419166666666,22.469301666666667,10-15 03:00
28,2021-10-15 04:00:00,H01,1200.9166666666667,99.89995,1.796894916666667,22.512635999999997,10-15 04:00
29,2021-10-15 05:00:00,H01,1184.5833333333333,99.89994666666666,1.8540912500000004,22.60082,10-15 05:00
30,2021-10-15 06:00:00,H01,884.5,99.899947,1.4480120000000003,21.658419,10-15 06:00
31,2021-10-15 07:00:00,H01,644.9166666666666,99.8999475,1.0978898333333333,21.09577833333333,10-15 07:00
32,2021-10-15 08:00:00,H01,626.4166666666666,99.89994909090909,1.2098790833333333,21.31740090909091,10-15 08:00
33,2021-10-15 09:00:00,H01,540.5454545454545,99.89994909090909,0.9871532727272729,21.51109818181818,10-15 09:00
34,2021-10-15 10:00:00,H01,493.1666666666667,99.89994818181817,0.9890112499999999,21.84222090909091,10-15 10:00
35,2021-10-15 11:00:00,H01,445.09090909090907,99.89994916666667,0.9582225454545452,21.919950833333335,10-15 11:00
36,2021-10-15 12:00:00,H01,425.6666666666667,99.89994800000001,0.8598471666666668,21.440939999999998,10-15 12:00
37,2021-10-15 13:00:00,H01,351.8333333333333,99.8999475,0.7126407500000002,22.125600000000002,10-15 13:00
38,2021-10-15 14:00:00,H01,328.8181818181818,99.899949,0.5961884545454544,22.300611999999997,10-15 14:00
39,2021-10-15 15:00:00,H01,348.1666666666667,99.89995,0.7080175,22.06087583333333,10-15 15:00
40,2021-10-15 16:00:00,H01,433.0,99.89995,0.7925344999999999,21.87383909090909,10-15 16:00
41,2021-10-15 17:00:00,H01,822.2727272727273,99.89994636363636,1.3639572727272726,22.773754545454548,10-15 17:00
42,2021-10-15 18:00:00,H01,920.5,99.89995,1.4408164166666666,23.087145454545453,10-15 18:00
43,2021-10-15 19:00:00,H01,905.5454545454545,99.89994818181817,1.711194818181818,23.047344545454543,10-15 19:00
44,2021-10-15 20:00:00,H01,923.0,99.899948,1.7223746666666668,23.030722000000004,10-15 20:00
45,2021-10-15 21:00:00,H01,942.3333333333334,99.89994727272727,1.7991438333333332,23.09179727272727,10-15 21:00
46,2021-10-15 22:00:00,H01,1030.0,99.89994833333334,1.6934895454545456,22.938011666666668,10-15 22:00
47,2021-10-15 23:00:00,H01,1077.5,99.89995,1.763300916666667,22.707236,10-15 23:00
48,2021-10-16 00:00:00,H01,1086.25,99.899945,1.6966929166666669,22.598583333333334,10-16 00:00
49,2021-10-16 01:00:00,H01,1125.8181818181818,99.899948,1.7640137272727272,22.488266,10-16 01:00
